asserted_class,control,core_accepted,failure_reasons,gate_status,hard_gates_passed,identity_passed,identity_prediction,identity_probability,seed,source_class,source_file
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1051,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1051,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1051,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1052,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1052,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1052,base_imbalance,3_2
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1053,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1053,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1053,base_imbalance,3_2
base_imbalance,real_true_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1054,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1054,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1054,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1055,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1055,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1055,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1056,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1056,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1056,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1057,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1057,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1057,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1058,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1058,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1058,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1059,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1059,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1059,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1060,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1060,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1060,base_imbalance,3_2
base_imbalance,real_true_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1061,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1061,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1061,base_imbalance,3_2
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1062,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1062,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1062,base_imbalance,3_2
base_imbalance,real_true_label,False,stats_union,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1063,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1063,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1063,base_imbalance,3_2
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1064,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1064,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1064,base_imbalance,3_2
base_imbalance,real_true_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1065,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1065,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1065,base_imbalance,3_2
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1066,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1066,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1066,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1067,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1067,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1067,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1068,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1068,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1068,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1069,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1069,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1069,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1070,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1070,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1070,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1071,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1071,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1071,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1072,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1072,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1072,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1073,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1073,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1073,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1074,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1074,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1074,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1075,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1075,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1075,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1076,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1076,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1076,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1077,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1077,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1077,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1078,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1078,base_imbalance,3_2
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1078,base_imbalance,3_2
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1079,base_imbalance,3_2
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1079,base_imbalance,3_2
